"When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed person to shoot up a classroom. When you vote, you have the power to make sure a family keeps its health insurance.",NoTrump
Mr. Trump should not be attacking strong and effective union leaders like Chuck Jones.,NoTrump
"Highly respected Senator Richard Burr, head of Senate Intelligence, said, after interviewing over 200 witnesses and studying over 2 million pages of documents, “WE HAVE FOUND NO COLLUSION BETWEEN THE TRUMP CAMPAIGN AND RUSSIA.” The Witch Hunt, so bad for our Country, must end!",Trump
Join us Monday February 8th the Verizon Wireless Arena in Manchester New Hampshire! FITN NHPolitics Trump2016,Trump
“In 2018 alone 20000 illegal aliens with criminal records were apprehended trying to cross the Border and there was a 122% increase in fentanyl being smuggled between ports of entry. Last month alone more than 20000 minors were smuggled into the U.S.” seanhannity,Trump
The United States mourns for the victims of Nice France. We pledge our solidarity with France against terror. 🇺🇸🇫🇷,Trump
“Jobs up big plus 312000. Record number working. Manufacturing best in 20 years (Previous administration said this could not happen). Hispanic unemployment lowest ever. Dow plus 747 (for day).” DRUDGE_REPORT,Trump
The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!,Trump
Donald Trump is a pathological liar. We need the help of the American people to build a movement of millions who are following reality.,NoTrump
Bob Corker gave us the Iran Deal &amp; that's about it. We need HealthCare we need Tax Cuts/Reform we need people that can get the job done!,Trump
Victor Davis Hanson was a very good and interesting guest of Mark Levin on FoxNews. He wrote a highly touted book called “The Second World Wars” and a new book will soon be coming out called “The Case For Trump.” Recommend both. marklevinshow,Trump
The Governor just sent out an email. Will you answer his call and contribute before midnight?,NoTrump
Middle-class economics is working.,NoTrump
"Senator Bob Corker just stated that, “I’m so priveledged to serve in the Senate for twelve years, and that’s what I told the people of our state that’s what I’d do, serve for two terms.” But that is Not True - wanted to run but poll numbers TANKED when I wouldn’t endorse him.....",Trump
"Writing “What Happened” was hard, so is what we see every day. As we move forward &amp; fight back, I hope this helps.",NoTrump
There’s a lot of people talking and they’re pretty good at it. We need to start fixing things.,NoTrump
"The Woodward book is a Joke - just another assault against me, in a barrage of assaults, using now disproven unnamed and anonymous sources. Many have already come forward to say the quotes by them, like the book, are fiction. Dems can’t stand losing. I’ll write the real book!",Trump
"New video today features an email that resonated with me, about giving more kids the chance to succeed. Watch here:",NoTrump
Tiger Woods showed great class in the way he answered the question about the Office of the Presidency and me. Now they say the so-called “left” is angry at him. So sad but the “center &amp; right” loves Tiger Kanye George Foreman Jim Brown &amp; so many other greats even more.......,Trump
"“Bill Nelson is kind of an empty figure in Washington. You never hear his name, he’s never in debates on key issues - he is just under the radar.” Chris Wallace on FoxNews In other words, Nelson is a “stiff.”",Trump
Proven prevention and treatment strategies are underutilized and funding for treatment programs is insufficient.,NoTrump
. FoxNews - ”Objectified” tonight at 10:00 P.M. Enjoy!,Trump
The Clean Power Plan will improve the future health and well-being of our children and families. ActOnClimate,NoTrump
Just arrived in Wisconsin to help two great people ScottWalker and LeahVukmir!,Trump
"“If dozens of Federal prosecutors spent two years trying to charge you with a crime, and found they couldn’t, it would mean there wasn’t any evidence you did it - and that’s what happened here - that’s what we just learned from the Mueller Report.” TuckerCarlson",Trump
"Happy 100th birthday, NatlParkService. Here's to the next 100. NPS100",NoTrump
"Loved this moment from last night. Thanks to KatyPerry, JenCarlosMusic, and everyone out on the trail helping to get out the vote. -H",NoTrump
Despite so many false statements and lies total and complete vindication...and WOW Comey is a leaker!,Trump
"Today, on the 19th anniversary of Columbine, we remember the thousands of students who have been affected firsthand by gun violence. In honor of them, we must never lose our resolve to fight for common-sense gun reforms.  NationalSchoolWalkout",NoTrump
"""Hillary and I have lost a true and treasured friend."" — BillClinton and Hillary on the passing of Shimon Peres",NoTrump
The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members drug dealers &amp; others are being removed!,Trump
Such an unnecessary distraction given all the challenges and opportunities we face. Focus on the important stuff.,NoTrump
I am watching two clown announcers on FoxNews as they try to build up failed presidential candidate LittleMarco. Fox News is in the bag!,Trump
Nearly 8 in 10 uninsured Americans may be eligible for financial help. Check out your options:  GetReadyGetCovered,NoTrump
In my administration EVERY American will be treated equally protected equally and honored equally Debate BigLeagueTruth,Trump
....Lake Okeechobee and all of the hurricane money were a passion for Rick Scott who called endlessly on behalf of the People of Florida. Vote ScottforFlorida!,Trump
"No one president, not even the most honest, well-intentioned person, can take on all the special interests and powerful forces alone. That's why this movement is not just about me. It's about us. Thank you San Diego!",NoTrump
Watch: Professor Obama has a SCOTUS lesson for obstructionists in the Senate. DoYourJob,NoTrump
"Having a great conversation with lennycurry and faith leaders from all around Jacksonville, FL. We all want to work together to help the vulnerable among us",NoTrump
” djw11223: realDonaldTrump The crowd was HUGE MakeAmericaGreatAgain,Trump
...accurately. 90% of media coverage of my Administration is negative despite the tremendously positive results we are achieving it’s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the...,Trump
"""Our endorsement is rooted in respect for her intellect, experience, toughness and courage."" — NYTimes on Hillary",NoTrump
I will be interviewed by MarthaMaccallum on FoxNews tonight at 7pm. Enjoy!,Trump
So nice thank you both!,Trump
Thank you for joining me in Mandan ND Gov. DougBurgum Lt. Gov. BrentSanfordND SenJohnHoeven RepKevinCramer &amp; SenatorHeitkamp.,Trump
Talks with China are going very well!,Trump
"Add your name—because in 2015, equal pay for equal work shouldn't be controversial.  StandWithWomen",NoTrump
....starts today election is on December 4th. VoteBradRaff is tough on Crime and Borders Loves our Military and Vets. He will be great for jobs!,Trump
"We gather today to celebrate the end of veteran homelessness in MiamiDadeCounty, but our work isn’t over. As a compassionate country, we will not sit idly by while veterans live on the streets. hudgov will continue to work w/ our partners to end homelessness around the country.",NoTrump
